FacilityID,Name,Address,City,State,ZIP,County,Type,Ownership,Emergency,EHR,Geo,MSPB,ERR.AMI,ERR.CBG,ERR.COPD,ERR.HF,ERR.HIPKNEE,ERR.PNEU
200041,NORTHERN LIGHT INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,4901,Kennebec,Acute Care Hospitals,Proprietary,TRUE,TRUE,"200 KENNEDY MEMORIAL DRIVE WATERVILLE, ME 04901 (44.54269, -69.661405)",0.960932,,,0.9536,0.9714,0.8717,0.8901
520095,SAUK PRAIRIE HOSPITAL,260 26TH STREET,PRAIRIE DU SAC,WI,53578,Sauk,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"260 26TH STREET PRAIRIE DU SAC, WI 53578 (43.287718, -89.756072)",0.856713,,,,0.9716,0.7765,0.9421
670054,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,9522 HUEBNER ROAD,SAN ANTONIO,TX,78240,Bexar,Acute Care Hospitals,Proprietary,TRUE,,"9522 HUEBNER ROAD SAN ANTONIO, TX 78240 (29.531035, -98.592554)",1.129208,,,,,0.9492,
70040,HEBREW HOME AND HOSPITAL INC,1 ABRAHMS BOULEVARD,WEST HARTFORD,CT,6117,Hartford,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,,"1 ABRAHMS BOULEVARD WEST HARTFORD, CT 06117 (41.802774, -72.728931)",,,,,,,0.9794
50055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,94110,San Francisco,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"3555 CESAR CHAVEZ STREET SAN FRANCISCO, CA 94110 (37.74805, -122.420987)",0.913592,,,1.0217,1.1064,0.9474,1.0388
310118,HUDSON REGIONAL HOSPITAL,55 MEADOWLANDS PKWY,SECAUCUS,NJ,7094,Hudson,Acute Care Hospitals,Proprietary,TRUE,TRUE,"55 MEADOWLANDS PKWY SECAUCUS, NJ 07094 (40.791805, -74.072099)",1.071371,1.0309,,1.1154,1.0313,,1.1753
330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,Nassau,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"300 COMMUNITY DRIVE MANHASSET, NY 11030 (40.779269, -73.703029)",1.021996,1.2427,1.1617,1.0196,1.1446,0.8814,1.0982
360016,"JEWISH HOSPITAL, LLC",4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,Hamilton,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,TRUE,"4777 EAST GALBRAITH ROAD CINCINNATI, OH 45236 (39.20677, -84.380372)",1.012623,1.0759,0.8992,1.0381,1.0303,0.8518,1.0074
190046,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,LA,70115,Orleans,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1401 FOUCHER STREET NEW ORLEANS, LA 70115 (29.925391, -90.092915)",0.986475,0.9443,0.9657,1.0103,1.0291,0.9799,1.0245
390056,PENN HIGHLANDS HUNTINDON,1225 WARM SPRINGS AVE,HUNTINGDON,PA,16652,Huntingdon,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"1225 WARM SPRINGS AVE HUNTINGDON, PA 16652 (40.493656, -78.013908)",0.991123,,,0.9604,0.9149,0.9269,0.9128
140228,SWEDISH AMERICAN HOSPITAL,1401 EAST STATE STREET,ROCKFORD,IL,61104,Winnebago,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"1401 EAST STATE STREET ROCKFORD, IL 61104 (42.266943, -89.07355)",0.982709,1.0041,1.0189,1.0489,0.9614,1.0213,0.9525
230038,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,100 MICHIGAN ST NE,GRAND RAPIDS,MI,49503,Kent,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"100 MICHIGAN ST NE GRAND RAPIDS, MI 49503 (42.970527, -85.665319)",0.963266,1.0061,1.0089,0.9937,0.9793,0.9063,0.9973
100236,FAWCETT MEMORIAL HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,FL,33952,Charlotte,Acute Care Hospitals,Proprietary,TRUE,TRUE,"21298 OLEAN BLVD PORT CHARLOTTE, FL 33952 (26.987872, -82.097729)",1.04341,0.9824,1.0216,1.0643,1.1172,0.8943,1.1063
110187,CHESTATEE REGIONAL HOSPITAL,227 MOUNTAIN DRIVE,DAHLONEGA,GA,30533,Lumpkin,Acute Care Hospitals,Proprietary,TRUE,,"227 MOUNTAIN DRIVE DAHLONEGA, GA 30533 (34.523492, -83.976073)",0.974288,,,0.9924,0.9827,1.3877,1.0693
370212,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP,8100 SOUTH WALKER BLDG C,OKLAHOMA CITY,OK,73139,Oklahoma,Acute Care Hospitals,Proprietary,FALSE,,"8100 SOUTH WALKER BLDG C OKLAHOMA CITY, OK 73139 (35.385689, -97.521271)",0.998664,,,,,1.0936,
470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,Chittenden,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"111 COLCHESTER AVE BURLINGTON, VT 05401 (44.480991, -73.195518)",0.998182,0.9246,0.9735,0.9445,0.9171,0.7915,0.8668
50329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,Riverside,Acute Care Hospitals,Proprietary,TRUE,TRUE,"800 SOUTH MAIN STREET CORONA, CA 92882 (33.873327, -117.566768)",1.081673,1.0116,,1.0022,0.995,,1.1248
100051,SOUTH LAKE HOSPITAL,1900 DON WICKHAM DR,CLERMONT,FL,34711,Lake,Acute Care Hospitals,Government - Hospital District or Authority,FALSE,,"1900 DON WICKHAM DR CLERMONT, FL 34711 (28.551178, -81.723415)",0.957616,0.9887,,0.999,0.9607,0.8394,1.0098
170150,SOUTH CENTRAL KS  MED CENTER,6401 PATTERSON PARKWAY,ARKANSAS CITY,KS,67005,Cowley,Acute Care Hospitals,Government - Local,TRUE,TRUE,"6401 PATTERSON PARKWAY ARKANSAS CITY, KS 67005 (37.134534, -97.036568)",0.886652,,,0.9376,0.9876,,0.9984
100049,HIGHLANDS REGIONAL MEDICAL CENTER,3600 S HIGHLANDS AVE,SEBRING,FL,33870,Highlands,Acute Care Hospitals,Proprietary,TRUE,,"3600 S HIGHLANDS AVE SEBRING, FL 33870 (27.465045, -81.433761)",1.001671,0.9618,,0.9942,1.0076,1.0403,0.9846
340127,GRANVILLE HEALTH SYSTEMS,1010 COLLEGE ST,OXFORD,NC,27565,Granville,Acute Care Hospitals,Government - Local,TRUE,TRUE,"1010 COLLEGE ST OXFORD, NC 27565 (36.326338, -78.594407)",0.873641,0.9514,,0.9839,1.0406,1.0171,1.0408
450147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO ST,VICTORIA,TX,77902,Victoria,Acute Care Hospitals,Proprietary,TRUE,TRUE,"506 E SAN ANTONIO ST VICTORIA, TX 77902 (28.807549, -97.00021)",1.111608,0.9809,1.1801,0.9188,1.1327,1.0736,0.9563
450670,HCA HOUSTON HEALTHCARE TOMBALL,605 HOLDERRIETH,TOMBALL,TX,77375,Harris,Acute Care Hospitals,Proprietary,TRUE,TRUE,"605 HOLDERRIETH TOMBALL, TX 77375 (30.088703, -95.623985)",1.181578,1.0128,1.0541,1.013,0.9718,1.0679,0.8938
180010,SAINT JOSEPH HOSPITAL,ONE SAINT JOSEPH DRIVE,LEXINGTON,KY,40504,Fayette,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"ONE SAINT JOSEPH DRIVE LEXINGTON, KY 40504",1.008068,0.9965,1.0221,1.0106,0.8738,0.9495,1.0124
370149,SSM HEALTH ST ANTHONY HOSPITAL - SHAWNEE,1102 W MACARTHUR,SHAWNEE,OK,74804,Pottawatomie,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1102 W MACARTHUR SHAWNEE, OK 74804 (35.361768, -96.937587)",0.92195,0.9696,,1.0906,0.9763,1.0071,1.0895
110034,AU MEDICAL CENTER,1120 15TH STREET,AUGUSTA,GA,30912,Richmond,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"1120 15TH STREET AUGUSTA, GA 30912 (33.471029, -81.991453)",1.039338,0.9879,0.9149,1.0308,1.0418,0.9941,1.1179
330058,GENEVA GENERAL HOSPITAL,196 -198 NORTH STREET,GENEVA,NY,14456,Ontario,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"196 -198 NORTH STREET GENEVA, NY 14456",0.90134,,,1.1528,1.1471,1.0301,1.195
10065,RUSSELL MEDICAL CENTER,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,Tallapoosa,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"3316 HIGHWAY 280 ALEXANDER CITY, AL 35010 (32.93103, -85.968394)",0.960168,0.9725,,0.9307,1.0452,1.3911,1.0676
60020,"PARKVIEW MEDICAL CENTER, INC",400 W 16TH ST,PUEBLO,CO,81003,Pueblo,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"400 W 16TH ST PUEBLO, CO 81003 (38.281678, -104.612123)",0.984751,0.9359,0.92,0.8573,0.853,0.9688,0.8996
390125,WAYNE MEMORIAL HOSPITAL,601 PARK STREET,HONESDALE,PA,18431,Wayne,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"601 PARK STREET HONESDALE, PA 18431 (41.576284, -75.259796)",1.06955,0.9427,,1.0738,0.9913,1.0669,1.0181
390222,RIDDLE MEMORIAL HOSPITAL,1068 WEST BALTIMORE PIKE,MEDIA,PA,19063,Delaware,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1068 WEST BALTIMORE PIKE MEDIA, PA 19063 (39.914319, -75.429889)",0.957573,1.0403,,0.9297,0.9334,0.9635,0.761
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,Kings,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1 BROOKDALE PLAZA BROOKLYN, NY 11212 (40.6545, -73.91275)",0.990897,1.0236,,0.9657,1.0377,,0.997
180044,PIKEVILLE MEDICAL CENTER,911 BYPASS ROAD,PIKEVILLE,KY,41501,Pike,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"911 BYPASS ROAD PIKEVILLE, KY 41501 (37.47251, -82.52395)",0.971507,1.1146,1.3066,1.0498,1.1306,0.9198,1.1123
420083,MARY BLACK HEALTH SYSTEM SPARTANBURG,1700 SKYLYN DR PO BOX 3217,SPARTANBURG,SC,29307,Spartanburg,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1700 SKYLYN DR PO BOX 3217 SPARTANBURG, SC 29307 (34.978285, -81.893659)",1.058272,1.0338,,0.9781,1.0171,0.9887,0.9588
390146,WARREN GENERAL HOSPITAL,TWO CRESCENT PARK WEST,WARREN,PA,16365,Warren,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"TWO CRESCENT PARK WEST WARREN, PA 16365",0.921155,,,0.9541,0.9885,0.9471,1.0447
370091,"SAINT FRANCIS HOSPITAL, INC",6161 SOUTH YALE,TULSA,OK,74136,Tulsa,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"6161 SOUTH YALE TULSA, OK 74136 (36.073442, -95.922118)",0.989269,0.9063,1.1459,1.1058,0.9809,1.2357,1.06
240006,OLMSTED MEDICAL CENTER,1650 FOURTH STREET SOUTHEAST,ROCHESTER,MN,55904,Olmsted,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1650 FOURTH STREET SOUTHEAST ROCHESTER, MN 55904 (44.020994, -92.439958)",0.834051,,,,1.0775,0.9609,0.9866
140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,1100 EAST NORRIS DRIVE,OTTAWA,IL,61350,La Salle,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1100 EAST NORRIS DRIVE OTTAWA, IL 61350 (41.356417, -88.82536)",1.026812,,,1.1066,1.0001,,0.9076
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,Pulaski,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"3333 SPRINGHILL DRIVE NORTH LITTLE ROCK, AR 72117 (34.784075, -92.218633)",1.031326,1.0757,0.9935,0.996,1.1432,1.129,1.0779
450152,METROPLEX HOSPITAL,2201 S CLEAR CREEK ROAD,KILLEEN,TX,76542,Bell,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"2201 S CLEAR CREEK ROAD KILLEEN, TX 76542 (31.11335, -97.799519)",1.009398,1.0254,,0.9765,0.9774,1.0255,1.0054
150181,ST VINCENT FISHERS HOSPITAL INC,13861 OLIO ROAD,FISHERS,IN,46037,Hamilton,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"13861 OLIO ROAD FISHERS, IN 46037 (39.988852, -85.918844)",0.975343,,,0.9671,1.027,0.9354,0.9323
670043,CEDAR PARK REGIONAL MEDICAL CENTER,1401 MEDICAL PARKWAY,CEDAR PARK,TX,78613,Williamson,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1401 MEDICAL PARKWAY CEDAR PARK, TX 78613 (30.531124, -97.812824)",1.020528,0.9801,,0.9738,0.9721,1.3147,1.0155
50696,KECK HOSPITAL OF USC,1500 SAN PABLO STREET,LOS ANGELES,CA,90033,Los Angeles,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,TRUE,"1500 SAN PABLO STREET LOS ANGELES, CA 90033 (34.062168, -118.203234)",0.976837,1.0233,0.9487,,1.0661,0.8119,1.0186
330393,UNIVERSITY HOSPITAL AT STONY BROOK,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,Suffolk,Acute Care Hospitals,Government - State,TRUE,TRUE,"HEALTH SCIENCES CENTER SUNY STONY BROOK, NY 11794",0.992828,1.017,1.1606,1.0378,1.0233,0.9554,1.0773
260177,LIBERTY HOSPITAL,2525 GLENN HENDREN DR,LIBERTY,MO,64069,Clay,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"2525 GLENN HENDREN DR LIBERTY, MO 64069 (39.276757, -94.424343)",1.023918,1.0546,1.0214,0.9632,1.0249,1.2436,1.0753
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,Cameron,Acute Care Hospitals,Proprietary,TRUE,TRUE,"2101 PEASE ST HARLINGEN, TX 78550 (26.173414, -97.670666)",1.059936,0.9948,0.9826,1.027,1.0066,0.7841,0.9827
500141,ST FRANCIS COMMUNITY HOSPITAL,34515 9TH AVENUE SOUTH,FEDERAL WAY,WA,98003,King,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"34515 9TH AVENUE SOUTH FEDERAL WAY, WA 98003 (47.292106, -122.322951)",0.950144,0.9864,,1.0236,0.9666,1.0116,0.8275
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,6720 BERTNER,HOUSTON,TX,77030,Harris,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"6720 BERTNER HOUSTON, TX 77030 (29.707116, -95.39918)",0.999221,0.9853,1.0671,1.0318,1.0878,1.0714,0.9366
340049,NORTH CAROLINA SPECIALTY HOSPITAL,3916 BEN FRANKLIN BOULEVARD,DURHAM,NC,27704,Durham,Acute Care Hospitals,Proprietary,FALSE,TRUE,"3916 BEN FRANKLIN BOULEVARD DURHAM, NC 27704 (36.042865, -78.897548)",0.86747,,,,,0.8734,
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,1925 PACIFIC AVENUE,ATLANTIC CITY,NJ,8401,Atlantic,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"1925 PACIFIC AVENUE ATLANTIC CITY, NJ 08401 (39.357791, -74.433942)",1.028241,0.9149,0.9383,1.0259,1.0621,0.7813,1.0859
520088,ST AGNES HOSPITAL,430 E DIVISION ST,FOND DU LAC,WI,54935,Fond Du Lac,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"430 E DIVISION ST FOND DU LAC, WI 54935 (43.778691, -88.431179)",0.924164,0.9633,,0.8942,0.9981,1.0081,0.9424
390199,PUNXSUTAWNEY AREA HOSPITAL,81 HILLCREST DRIVE,PUNXSUTAWNEY,PA,15767,Jefferson,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"81 HILLCREST DRIVE PUNXSUTAWNEY, PA 15767 (40.960153, -79.000359)",0.894543,,,0.9789,0.933,,0.8901
50038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,Santa Clara,Acute Care Hospitals,Government - Local,TRUE,TRUE,"751 SOUTH BASCOM AVENUE SAN JOSE, CA 95128 (37.313702, -121.931888)",0.966858,1.0193,,0.9777,1.0348,,0.9263
110032,STEPHENS COUNTY HOSPITAL,163 HOSPITAL DRIVE,TOCCOA,GA,30577,Stephens,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"163 HOSPITAL DRIVE TOCCOA, GA 30577 (34.59302, -83.347172)",0.912836,,,0.985,0.9424,1.1163,0.9418
390027,TEMPLE UNIVERSITY HOSPITAL,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,Philadelphia,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"3401 NORTH BROAD STREET PHILADELPHIA, PA 19140 (40.004667, -75.1522)",1.009945,1.0386,0.9578,1.1004,0.9662,1.1128,1.0756
360152,DOCTORS HOSPITAL,5100 WEST  BROAD STREET,COLUMBUS,OH,43228,Franklin,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"5100 WEST BROAD STREET COLUMBUS, OH 43228 (39.951968, -83.136709)",0.98257,1.0387,,1.0496,0.9581,1.1878,1.0875
450032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER MARSHALL,811 S WASHINGTON,MARSHALL,TX,75670,Harrison,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"811 S WASHINGTON MARSHALL, TX 75670 (32.536552, -94.367872)",1.015527,,,1.1351,1.0819,0.9811,1.0949
130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,4300 E FLAMINGO AVE,NAMPA,ID,83687,Canyon,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"4300 E FLAMINGO AVE NAMPA, ID 83687 (43.596332, -116.519174)",0.931551,1.0026,,0.9612,0.9509,1.0606,0.9387
60096,VAIL HEALTH HOSPITAL,181 WEST MEADOW DRIVE,VAIL,CO,81657,Eagle,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,,"181 WEST MEADOW DRIVE VAIL, CO 81657 (39.642949, -106.382866)",0.8979,,,,,1.0307,
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,Mecklenburg,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"1000 BLYTHE BLVD CHARLOTTE, NC 28203 (35.204983, -80.839845)",0.981639,0.9297,0.8128,0.9852,1.0165,0.7926,1.0562
220010,LAWRENCE GENERAL HOSPITAL,ONE GENERAL STREET,LAWRENCE,MA,1842,Essex,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"ONE GENERAL STREET LAWRENCE, MA 01842",1.020743,0.9838,,0.974,1.1626,1.3106,1.1036
360037,ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,CLEVELAND,OH,44115,Cuyahoga,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2351 EAST 22ND STREET CLEVELAND, OH 44115 (41.495695, -81.674275)",0.97835,1.0292,,1.0056,0.9993,0.9593,0.9706
270049,ST VINCENT HEALTHCARE,1233 N 30TH ST,BILLINGS,MT,59101,Yellowstone,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"1233 N 30TH ST BILLINGS, MT 59101 (45.793166, -108.520281)",0.950887,0.8943,1.0297,0.8981,0.9298,0.8483,0.8458
320074,LOVELACE WESTSIDE HOSPITAL,10501 GOLF COURSE ROAD NW,ALBUQUERQUE,NM,87114,Bernalillo,Acute Care Hospitals,Proprietary,TRUE,,"10501 GOLF COURSE ROAD NW ALBUQUERQUE, NM 87114 (35.207508, -106.675974)",0.980118,,,0.9931,0.9588,1.0639,1.0057
450678,CITY HOSPITAL AT  WHITE ROCK,9440 POPPY DR,DALLAS,TX,75218,Dallas,Acute Care Hospitals,Proprietary,TRUE,TRUE,"9440 POPPY DR DALLAS, TX 75218 (32.835521, -96.705001)",1.112109,1.0466,,0.9266,1.0231,1.1463,0.9774
330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,New York,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"FIRST AVENUE AT 16TH STREET NEW YORK, NY 10003 (40.732665, -73.9816)",1.020979,1.0005,1.0149,1.0742,1.0535,0.9167,1.1129
260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,2301 HOLMES STREET,KANSAS CITY,MO,64108,Jackson,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2301 HOLMES STREET KANSAS CITY, MO 64108 (39.084815, -94.575799)",0.952495,,,1.0085,0.9336,1.0473,1.0502
320016,GILA REGIONAL MEDICAL CENTER,1313 E 32ND ST,SILVER CITY,NM,88061,Grant,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,,"1313 E 32ND ST SILVER CITY, NM 88061 (32.795524, -108.260908)",0.870703,,,0.9697,0.9053,0.9606,0.9771
310032,INSPIRA MEDICAL CENTER VINELAND,1505 W SHERMAN AVE,VINELAND,NJ,8360,Cumberland,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1505 W SHERMAN AVE VINELAND, NJ 08360 (39.447444, -75.057329)",1.076548,1.092,,1.1176,1.0411,1.2002,1.0553
100132,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,FL,33563,Hillsborough,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"301 N ALEXANDER ST PLANT CITY, FL 33563 (28.016163, -82.138002)",1.024761,1.0026,,1.0038,1.0011,1.0052,0.9034
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,COLDWATER,OH,45828,Mercer,Acute Care Hospitals,Government - Hospital District or Authority,FALSE,TRUE,"800 WEST MAIN STREET COLDWATER, OH 45828 (40.479782, -84.638243)",0.960814,,,0.9979,0.8786,0.9316,0.9266
100135,TALLAHASSEE MEMORIAL HOSPITAL,1300 MICCOSUKEE RD,TALLAHASSEE,FL,32308,Leon,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1300 MICCOSUKEE RD TALLAHASSEE, FL 32308 (30.455849, -84.261757)",1.022265,1.0427,0.9914,0.9945,0.9478,1.0865,0.9666
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,Athens,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,TRUE,"55 HOSPITAL DRIVE ATHENS, OH 45701 (39.327741, -82.114189)",0.896049,,,1.0158,1.0075,0.9357,1.0386
140127,ADVOCATE BROMENN MEDICAL CENTER,1304 FRANKLIN AVENUE,NORMAL,IL,61761,Mc Lean,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"1304 FRANKLIN AVENUE NORMAL, IL 61761 (40.496332, -88.99096)",0.928857,0.8947,,0.9806,0.9386,0.8217,0.9066
30014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,Maricopa,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"250 EAST DUNLAP AVENUE PHOENIX, AZ 85020 (33.567754, -112.07063)",1.006041,0.9949,1.0004,1.0451,0.9791,0.9547,1.0648
460057,PARK CITY HOSPITAL,900 ROUND VALLEY DRIVE,PARK CITY,UT,84060,Summit,Acute Care Hospitals,Proprietary,TRUE,TRUE,"900 ROUND VALLEY DRIVE PARK CITY, UT 84060 (40.687697, -111.468952)",0.96867,,,,,0.9159,1.0161
10022,FLOYD CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,Cherokee,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"400 NORTHWOOD DR CENTRE, AL 35960 (34.162761, -85.65142)",0.818784,,,0.966,1.009,,0.9202
150112,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,Bartholomew,Acute Care Hospitals,Government - Local,TRUE,TRUE,"2400 E 17TH ST COLUMBUS, IN 47201 (39.215872, -85.896854)",0.946401,0.9591,1.0053,1.0437,0.886,0.8715,0.8494
330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,Orange,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"70 DUBOIS STREET NEWBURGH, NY 12550 (41.503744, -74.015176)",1.01876,1.0062,,1.0182,0.9922,1.0596,1.2027
110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,Floyd,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"304 TURNER MCCALL BLVD P O BOX 233 ROME, GA 30162 (34.260454, -85.179957)",0.990519,1.0087,,1.0584,1.1359,1.0611,1.0238
450399,BROWNFIELD REGIONAL MEDICAL CENTER,705 EAST FELT STREET,BROWNFIELD,TX,79316,Terry,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,,"705 EAST FELT STREET BROWNFIELD, TX 79316 (33.187102, -102.26775)",1.020093,,,0.9786,1.0537,,0.9566
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,Livingston,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"111 CLARA BARTON STREET DANSVILLE, NY 14437 (42.55213, -77.700356)",0.900725,,,0.9915,1.0433,1.0387,1.0606
460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,Salt Lake,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"5121 SOUTH COTTONWOOD STREET MURRAY, UT 84107 (40.658731, -111.894491)",0.987249,0.8999,0.8419,0.8264,0.7467,0.9613,0.8072
390147,MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,MONONGAHELA,PA,15063,Washington,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1163 COUNTRY CLUB ROAD MONONGAHELA, PA 15063 (40.181578, -79.916276)",1.029428,1.0024,,1.0285,1.0281,1.3887,1.0022
250117,HIGHLAND COMMUNITY  HOSPITAL,130 HIGHLAND PKWY,PICAYUNE,MS,39466,Pearl River,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"130 HIGHLAND PKWY PICAYUNE, MS 39466 (30.552471, -89.665422)",1.032477,,,1.0016,1.0335,,1.0574
