HUC_12,AvgWindEnergy,kWhkm2day
030601040105,1.2,1200000.0
030601040106,1.2,1200000.0
030601040107,1.2,1200000.0
030601040108,1.2,1200000.0
030601040109,1.2,1200000.0
030601040201,1.2,1200000.0
030601040202,1.2,1200000.0
030601040203,1.2,1200000.0
030601040204,1.2,1200000.0
030601040205,1.2,1200000.0
030601040206,1.2,1200000.0
030601040207,1.2,1200000.0
030601040208,1.2,1200000.0
030601040209,1.2,1200000.0
030601040210,1.2,1200000.0
030601040211,1.2,1200000.0
030601040301,1.2,1200000.0
030601040302,1.2,1200000.0
030601040303,1.2,1200000.0
030601040304,1.2,1200000.0
030601040401,1.2,1200000.0
030601040402,1.2,1200000.0
030601040403,1.2,1200000.0
030601040404,1.2,1200000.0
030601040405,1.2,1200000.0
030601040406,1.2,1200000.0
030601040501,1.2,1200000.0
030601040502,1.2,1200000.0
030601040503,1.2,1200000.0
030601040504,1.2,1200000.0
030601040505,1.2,1200000.0
030601040506,1.2,1200000.0
030601040507,1.2,1200000.0
030601040601,1.2,1200000.0
030601040602,1.2,1200000.0
030601040603,1.2,1200000.0
030601040604,1.2,1200000.0
030601040605,1.2,1200000.0
030601040606,1.2,1200000.0
030601050101,1.2,1200000.0
030601050102,1.2,1200000.0
030601050103,1.2,1200000.0
030601050104,1.2,1200000.0
030601050105,1.2,1200000.0
030601050201,1.2,1200000.0
030601050202,1.2,1200000.0
030601050203,1.2,1200000.0
030601050204,1.2,1200000.0
030601050205,1.2,1200000.0
030601050206,1.2,1200000.0
030601050301,1.2,1200000.0
030601050302,1.2,1200000.0
030601050303,1.2,1200000.0
030601050401,1.2,1200000.0
030601050402,1.2,1200000.0
030601050403,1.2,1200000.0
030601050404,1.2,1200000.0
030601060101,1.2,1200000.0
030601060102,1.2,1200000.0
030601060103,1.2,1200000.0
030601060104,1.2,1200000.0
030601060105,1.2,1200000.0
030601060201,1.2,1200000.0
030601060202,1.2,1200000.0
030601060203,1.2,1200000.0
030601060204,1.2,1200000.0
030601060205,1.2,1200000.0
030601060301,1.2,1200000.0
030601060302,1.2,1200000.0
030601060303,1.2,1200000.0
030601060401,1.2,1200000.0
030601060402,1.2,1200000.0
030601060403,1.2,1200000.0
030601060501,1.2,1200000.0
030601060502,1.2,1200000.0
030601060503,1.2,1200000.0
030601060504,1.2,1200000.0
030601060505,1.2,1200000.0
030601060506,1.2,1200000.0
030601060601,1.2,1200000.0
030601060602,1.2,1200000.0
030601060603,1.2,1200000.0
030601060604,1.2,1200000.0
030601060605,1.2,1200000.0
030601060606,1.2,1200000.0
030601060607,1.2,1200000.0
030601060701,1.2,1200000.0
030601060702,1.2,1200000.0
030601060703,1.2,1200000.0
030601060704,1.2,1200000.0
030601060705,1.2,1200000.0
030601060801,1.2,1200000.0
030601060802,1.2,1200000.0
030601060803,1.2,1200000.0
030601060804,1.2,1200000.0
030601060805,1.2,1200000.0
030601060806,1.2,1200000.0
030601060901,1.2,1200000.0
030601060902,1.2,1200000.0
030601060903,1.2,1200000.0
030601060904,1.2,1200000.0
030601060905,1.2,1200000.0
030601070101,1.2,1200000.0
030601070102,1.2,1200000.0
030601070103,1.2,1200000.0
030601070104,1.2,1200000.0
030601070105,1.2,1200000.0
030601070106,1.2,1200000.0
030601070107,1.2,1200000.0
030601070108,1.2,1200000.0
030601070201,1.2,1200000.0
030601070202,1.2,1200000.0
030601070203,1.2,1200000.0
030601070204,1.2,1200000.0
030601070205,1.2,1200000.0
030601070206,1.2,1200000.0
030601070207,1.2,1200000.0
030601070208,1.2,1200000.0
030601070301,1.2,1200000.0
030601070302,1.2,1200000.0
030601070303,1.2,1200000.0
030601070304,1.2,1200000.0
030601070305,1.2,1200000.0
030601070306,1.2,1200000.0
030601070307,1.2,1200000.0
030601080101,1.2,1200000.0
030601080102,1.2,1200000.0
030601080103,1.2,1200000.0
030601080201,1.2,1200000.0
030601080202,1.2,1200000.0
030601080203,1.2,1200000.0
030601080204,1.2,1200000.0
030601080205,1.2,1200000.0
030601080206,1.2,1200000.0
030601080301,1.2,1200000.0
030601080302,1.2,1200000.0
030601080303,1.2,1200000.0
030601080304,1.2,1200000.0
030601080401,1.2,1200000.0
030601080402,1.2,1200000.0
030601080403,1.2,1200000.0
030601080501,1.2,1200000.0
030601080502,1.2,1200000.0
030601080503,1.2,1200000.0
030601090101,1.2,1200000.0
030601090102,1.2,1200000.0
030601090103,1.2,1200000.0
030601090104,1.2,1200000.0
030601090105,1.2,1200000.0
030601090106,1.2,1200000.0
030601090107,1.2,1200000.0
030601090201,1.2,1200000.0
030601090202,1.2,1200000.0
030601090203,1.2,1200000.0
030601090301,1.2,1200000.0
030601090302,1.2,1200000.0
030601090303,1.2,1200000.0
030601090304,1.2,1200000.0
030601090305,1.2,1200000.0
030601090306,1.649951875,1649951.875
030601090307,1.31543575,1315435.75
030601090308,3.62248625,3622486.25
030601090309,3.8723175,3872317.5
030601100101,1.2,1200000.0
030601100102,1.2,1200000.0
030601100103,1.2,1200000.0
030601100201,1.2,1200000.0
030601100202,1.47136,1471360.0
030601100301,1.4956435,1495643.5
030601100302,1.359610625,1359610.625
030601100303,1.672440875,1672440.875
030601100304,1.783981375,1783981.375
030601100305,3.91419375,3914193.75
030601100306,3.9303535,3930353.5
030602010101,1.2,1200000.0
030602010102,1.2,1200000.0
030602010103,1.2,1200000.0
030602010104,1.2,1200000.0
030602010105,1.2,1200000.0
030602010106,1.2,1200000.0
030602010107,1.2,1200000.0
030602010108,1.2,1200000.0
030602010109,1.2,1200000.0
030602010110,1.2,1200000.0
030602010111,1.2,1200000.0
030602010201,1.2,1200000.0
030602010202,1.2,1200000.0
030602010203,1.2,1200000.0
030602010204,1.2,1200000.0
030602010205,1.2,1200000.0
030602010206,1.2,1200000.0
030602010207,1.2,1200000.0
030602010208,1.2,1200000.0
030602010209,1.2,1200000.0
030602010301,1.2,1200000.0
030602010302,1.2,1200000.0
030602010303,1.2,1200000.0
030602010304,1.2,1200000.0
030602010305,1.2,1200000.0
030602010306,1.2,1200000.0
030602010307,1.2,1200000.0
030602010308,1.2,1200000.0
030602010309,1.2,1200000.0
030602010310,1.2,1200000.0
030602010311,1.2,1200000.0
030602010401,1.2,1200000.0
030602010402,1.2,1200000.0
030602010403,1.2,1200000.0
030602010404,1.2,1200000.0
030602010405,1.2,1200000.0
030602010406,1.2,1200000.0
030602010407,1.2,1200000.0
030602010408,1.2,1200000.0
030602010501,1.2,1200000.0
030602010502,1.2,1200000.0
030602010503,1.2,1200000.0
030602010504,1.2,1200000.0
030602010505,1.2,1200000.0
030602010506,1.2,1200000.0
030602010507,1.2,1200000.0
030602010508,1.2,1200000.0
030602010509,1.2,1200000.0
030602010510,1.2,1200000.0
030602010601,1.2,1200000.0
030602010602,1.2,1200000.0
030602010603,1.2,1200000.0
030602010604,1.2,1200000.0
030602010605,1.2,1200000.0
030602010606,1.2,1200000.0
030602010607,1.2,1200000.0
030602010608,1.2,1200000.0
030602010609,1.2,1200000.0
030602010610,1.2,1200000.0
030602010701,1.2,1200000.0
030602010702,1.2,1200000.0
030602010703,1.2,1200000.0
030602010704,1.2,1200000.0
030602010705,1.2,1200000.0
030602010706,1.2,1200000.0
030602010707,1.2,1200000.0
030602010708,1.2,1200000.0
030602010709,1.2,1200000.0
030602010710,1.2,1200000.0
030602020101,1.2,1200000.0
030602020102,1.2,1200000.0
030602020103,1.2,1200000.0
030602020104,1.2,1200000.0
030602020105,1.2,1200000.0
030602020106,1.2,1200000.0
030602020107,1.2,1200000.0
030602020201,1.2,1200000.0
030602020202,1.2,1200000.0
030602020203,1.2,1200000.0
030602020204,1.2,1200000.0
030602020205,1.2,1200000.0
030602020301,1.2,1200000.0
030602020302,1.2,1200000.0
030602020303,1.2,1200000.0
030602020304,1.2,1200000.0
030602020305,1.2,1200000.0
030602020306,1.2,1200000.0
030602020307,1.2,1200000.0
030602020401,1.2,1200000.0
030602020402,1.2,1200000.0
030602020403,1.2,1200000.0
030602020501,1.2,1200000.0
030602020502,1.2,1200000.0
030602020503,1.2,1200000.0
030602020504,1.2,1200000.0
030602020505,1.2,1200000.0
030602020506,1.2,1200000.0
030602020507,1.2,1200000.0
030602020508,1.2,1200000.0
030602020601,1.2,1200000.0
030602020602,1.2,1200000.0
030602020603,1.2,1200000.0
030602020604,1.2,1200000.0
030602020605,1.2,1200000.0
030602030101,1.2,1200000.0
030602030102,1.2,1200000.0
030602030103,1.2,1200000.0
030602030104,1.2,1200000.0
030602030105,1.2,1200000.0
030602030106,1.2,1200000.0
030602030107,1.2,1200000.0
030602030201,1.2,1200000.0
030602030202,1.2,1200000.0
030602030203,1.2,1200000.0
030602030204,1.2,1200000.0
030602030205,1.2,1200000.0
030602030301,1.2,1200000.0
030602030302,1.2,1200000.0
030602030303,1.2,1200000.0
030602030304,1.2,1200000.0
030602030305,1.2,1200000.0
030602030306,1.2,1200000.0
030602030307,1.2,1200000.0
030602030308,1.2,1200000.0
030602030309,1.2,1200000.0
030602030310,1.2,1200000.0
030602030401,1.2,1200000.0
030602030402,1.2,1200000.0
030602030403,1.2,1200000.0
030602030404,1.2,1200000.0
030602030405,1.2,1200000.0
030602030406,1.2,1200000.0
030602030407,1.2,1200000.0
030602030408,1.2,1200000.0
030602030409,1.2,1200000.0
030602030410,1.2,1200000.0
030602030411,1.2,1200000.0
030602030501,1.2,1200000.0
030602030502,1.2,1200000.0
030602030503,1.2,1200000.0
030602030504,1.2,1200000.0
030602030505,1.2,1200000.0
030602030506,1.2,1200000.0
030602030507,1.2,1200000.0
030602030601,1.2,1200000.0
030602030602,1.2,1200000.0
030602030603,1.2,1200000.0
030602030604,1.2,1200000.0
030602030605,1.2,1200000.0
030602030606,1.2,1200000.0
030602040101,1.200114625,1200114.625
030602040102,2.53577475,2535774.75
030602040103,3.0051585,3005158.5
030602040201,1.2,1200000.0
030602040202,1.2,1200000.0
030602040203,1.328007125,1328007.125
030602040301,1.2,1200000.0
030602040302,1.2,1200000.0
030602040303,1.202950125,1202950.125
030602040304,1.496639875,1496639.875
030602040305,2.30175575,2301755.75
030602040401,1.2,1200000.0
030602040402,1.5481555,1548155.5
030602040501,1.2,1200000.0
030602040502,1.620957875,1620957.875
030602040503,3.0,3000000.0
030602040601,1.2,1200000.0
030602040602,1.22233,1222330.0
030602040701,1.2,1200000.0
030602040702,1.2,1200000.0
030602040703,1.87367725,1873677.25
030602040704,3.00120175,3001201.75
030602040801,1.395140125,1395140.125
030602040802,2.99971,2999710.0
030701010101,1.2,1200000.0
030701010102,1.2,1200000.0
030701010103,1.2,1200000.0
030701010104,1.2,1200000.0
030701010105,1.2,1200000.0
030701010106,1.2,1200000.0
030701010201,1.2,1200000.0
030701010202,1.2,1200000.0
030701010203,1.2,1200000.0
030701010204,1.2,1200000.0
030701010205,1.2,1200000.0
030701010301,1.2,1200000.0
030701010302,1.2,1200000.0
030701010303,1.2,1200000.0
030701010304,1.2,1200000.0
030701010305,1.2,1200000.0
030701010306,1.2,1200000.0
030701010307,1.2,1200000.0
030701010401,1.2,1200000.0
030701010402,1.2,1200000.0
030701010403,1.2,1200000.0
030701010404,1.2,1200000.0
030701010405,1.2,1200000.0
030701010406,1.2,1200000.0
030701010501,1.2,1200000.0
030701010502,1.2,1200000.0
030701010503,1.2,1200000.0
030701010504,1.2,1200000.0
030701010505,1.2,1200000.0
030701010601,1.2,1200000.0
030701010602,1.2,1200000.0
030701010603,1.2,1200000.0
030701010604,1.2,1200000.0
030701010605,1.2,1200000.0
030701010606,1.2,1200000.0
030701010701,1.2,1200000.0
030701010702,1.2,1200000.0
030701010703,1.2,1200000.0
030701010704,1.2,1200000.0
030701010705,1.2,1200000.0
030701010706,1.2,1200000.0
030701010801,1.2,1200000.0
030701010802,1.2,1200000.0
030701010803,1.2,1200000.0
030701010804,1.2,1200000.0
030701010805,1.2,1200000.0
030701010901,1.2,1200000.0
030701010902,1.2,1200000.0
030701010903,1.2,1200000.0
030701010904,1.2,1200000.0
030701010905,1.2,1200000.0
030701010906,1.2,1200000.0
030701010907,1.2,1200000.0
030701011001,1.2,1200000.0
030701011002,1.2,1200000.0
030701011003,1.2,1200000.0
030701011004,1.2,1200000.0
030701011005,1.2,1200000.0
030701011006,1.2,1200000.0
030701011007,1.2,1200000.0
030701011101,1.2,1200000.0
030701011102,1.2,1200000.0
030701011103,1.2,1200000.0
030701011104,1.2,1200000.0
030701011105,1.2,1200000.0
030701011201,1.2,1200000.0
030701011202,1.2,1200000.0
030701011203,1.2,1200000.0
030701011204,1.2,1200000.0
030701011205,1.2,1200000.0
030701011301,1.2,1200000.0
030701011302,1.2,1200000.0
030701011303,1.2,1200000.0
030701011304,1.2,1200000.0
030701011305,1.2,1200000.0
030701011306,1.2,1200000.0
030701011401,1.2,1200000.0
030701011402,1.2,1200000.0
030701011403,1.2,1200000.0
030701011404,1.2,1200000.0
030701011405,1.2,1200000.0
030701011406,1.2,1200000.0
030701011407,1.2,1200000.0
030701011408,1.2,1200000.0
030701011409,1.2,1200000.0
030701011501,1.2,1200000.0
030701011502,1.2,1200000.0
030701011503,1.2,1200000.0
030701011601,1.2,1200000.0
030701011602,1.2,1200000.0
030701011603,1.2,1200000.0
030701011604,1.2,1200000.0
030701011605,1.2,1200000.0
030701011606,1.2,1200000.0
030701011607,1.2,1200000.0
030701011701,1.2,1200000.0
030701011702,1.2,1200000.0
030701011703,1.2,1200000.0
030701011704,1.2,1200000.0
030701011705,1.2,1200000.0
030701011706,1.2,1200000.0
030701011707,1.2,1200000.0
030701011801,1.2,1200000.0
030701011802,1.2,1200000.0
030701011803,1.2,1200000.0
030701011804,1.2,1200000.0
030701011805,1.2,1200000.0
030701020101,1.2,1200000.0
030701020102,1.2,1200000.0
030701020103,1.2,1200000.0
030701020104,1.2,1200000.0
030701020105,1.2,1200000.0
030701020201,1.2,1200000.0
030701020202,1.2,1200000.0
030701020203,1.2,1200000.0
030701020204,1.2,1200000.0
030701020205,1.2,1200000.0
030701020206,1.2,1200000.0
030701020207,1.2,1200000.0
030701020208,1.2,1200000.0
030701020301,1.2,1200000.0
030701020302,1.2,1200000.0
030701020303,1.2,1200000.0
030701020304,1.2,1200000.0
030701020305,1.2,1200000.0
030701020401,1.2,1200000.0
030701020402,1.2,1200000.0
030701020403,1.2,1200000.0
030701020404,1.2,1200000.0
030701020405,1.2,1200000.0
030701020406,1.2,1200000.0
030701020407,1.2,1200000.0
030701020501,1.2,1200000.0
030701020502,1.2,1200000.0
030701020503,1.2,1200000.0
030701020504,1.2,1200000.0
030701020505,1.2,1200000.0
030701020506,1.2,1200000.0
030701020601,1.2,1200000.0
030701020602,1.2,1200000.0
030701020603,1.2,1200000.0
030701020604,1.2,1200000.0
030701020605,1.2,1200000.0
030701020606,1.2,1200000.0
030701020701,1.2,1200000.0
030701020702,1.2,1200000.0
030701020703,1.2,1200000.0
030701020704,1.2,1200000.0
030701020705,1.2,1200000.0
030701020801,1.2,1200000.0
030701020802,1.2,1200000.0
030701020803,1.2,1200000.0
030701020804,1.2,1200000.0
030701020805,1.2,1200000.0
030701020806,1.2,1200000.0
030701020901,1.2,1200000.0
030701020902,1.2,1200000.0
030701020903,1.2,1200000.0
030701020904,1.2,1200000.0
030701020905,1.2,1200000.0
030701020906,1.2,1200000.0
030701021001,1.2,1200000.0
030701021002,1.2,1200000.0
030701021003,1.2,1200000.0
030701021004,1.2,1200000.0
030701021005,1.2,1200000.0
030701021006,1.2,1200000.0
030701021101,1.2,1200000.0
030701021102,1.2,1200000.0
030701021103,1.2,1200000.0
030701021104,1.2,1200000.0
030701021105,1.2,1200000.0
030701021201,1.2,1200000.0
030701021202,1.2,1200000.0
030701021203,1.2,1200000.0
030701021204,1.2,1200000.0
030701021205,1.2,1200000.0
030701021206,1.2,1200000.0
030701021207,1.2,1200000.0
030701021301,1.2,1200000.0
030701021302,1.2,1200000.0
030701021303,1.2,1200000.0
030701021304,1.2,1200000.0
030701021305,1.2,1200000.0
030701021306,1.2,1200000.0
030701021401,1.2,1200000.0
030701021402,1.2,1200000.0
030701021403,1.2,1200000.0
030701021404,1.2,1200000.0
030701021405,1.2,1200000.0
030701030101,1.2,1200000.0
030701030102,1.2,1200000.0
030701030103,1.2,1200000.0
030701030104,1.2,1200000.0
030701030105,1.2,1200000.0
030701030106,1.2,1200000.0
030701030107,1.2,1200000.0
030701030201,1.2,1200000.0
030701030202,1.2,1200000.0
030701030203,1.2,1200000.0
030701030204,1.2,1200000.0
030701030301,1.2,1200000.0
030701030302,1.2,1200000.0
030701030303,1.2,1200000.0
030701030304,1.2,1200000.0
030701030305,1.2,1200000.0
030701030306,1.203877125,1203877.125
030701030307,1.2,1200000.0
030701030401,1.2,1200000.0
030701030402,1.2,1200000.0
030701030403,1.2,1200000.0
030701030404,1.2,1200000.0
030701030405,1.2,1200000.0
030701030501,1.2,1200000.0
030701030502,1.2,1200000.0
030701030503,1.2,1200000.0
030701030601,1.2,1200000.0
030701030602,1.2,1200000.0
030701030603,1.2,1200000.0
030701030604,1.2,1200000.0
030701030605,1.2,1200000.0
030701030701,1.2,1200000.0
030701030702,1.2,1200000.0
030701030703,1.2,1200000.0
030701030704,1.2,1200000.0
030701030705,1.2,1200000.0
030701030706,1.2,1200000.0
030701030707,1.2,1200000.0
030701030708,1.2,1200000.0
030701030801,1.2,1200000.0
030701030802,1.2,1200000.0
030701030803,1.2,1200000.0
030701030804,1.2,1200000.0
030701030901,1.2,1200000.0
030701030902,1.2,1200000.0
030701030903,1.2,1200000.0
030701031001,1.2,1200000.0
030701031002,1.2,1200000.0
030701031003,1.2,1200000.0
030701031004,1.2,1200000.0
030701031005,1.2,1200000.0
030701031006,1.2,1200000.0
030701031101,1.2,1200000.0
030701031102,1.2,1200000.0
030701031103,1.2,1200000.0
030701031104,1.2,1200000.0
030701031105,1.2,1200000.0
030701031106,1.2,1200000.0
030701031201,1.2,1200000.0
030701031202,1.2,1200000.0
030701031203,1.2,1200000.0
030701031204,1.2,1200000.0
030701031301,1.2,1200000.0
030701031302,1.2,1200000.0
030701031303,1.2,1200000.0
030701031304,1.2,1200000.0
030701031305,1.2,1200000.0
030701031306,1.2,1200000.0
030701031307,1.2,1200000.0
030701031401,1.2,1200000.0
030701031402,1.2,1200000.0
030701031403,1.2,1200000.0
030701031404,1.2,1200000.0
030701031405,1.2,1200000.0
030701031406,1.2,1200000.0
030701031501,1.2,1200000.0
030701031502,1.2,1200000.0
030701031503,1.2,1200000.0
030701031504,1.2,1200000.0
030701031505,1.2,1200000.0
030701031506,1.2,1200000.0
030701031601,1.2,1200000.0
030701031602,1.2,1200000.0
030701031603,1.2,1200000.0
030701031604,1.2,1200000.0
030701031605,1.2,1200000.0
030701040101,1.2,1200000.0
030701040102,1.2,1200000.0
030701040103,1.2,1200000.0
030701040104,1.2,1200000.0
030701040105,1.2,1200000.0
030701040106,1.2,1200000.0
030701040107,1.2,1200000.0
030701040201,1.2,1200000.0
030701040202,1.2,1200000.0
030701040203,1.2,1200000.0
030701040204,1.2,1200000.0
030701040205,1.2,1200000.0
030701040206,1.2,1200000.0
030701040207,1.2,1200000.0
030701040301,1.2,1200000.0
030701040302,1.2,1200000.0
030701040303,1.2,1200000.0
030701040401,1.2,1200000.0
030701040402,1.2,1200000.0
030701040403,1.2,1200000.0
030701040404,1.2,1200000.0
030701040405,1.2,1200000.0
030701040501,1.2,1200000.0
030701040502,1.2,1200000.0
030701040503,1.2,1200000.0
030701040504,1.2,1200000.0
030701040505,1.2,1200000.0
030701040506,1.2,1200000.0
030701040507,1.2,1200000.0
030701040601,1.2,1200000.0
030701040602,1.2,1200000.0
030701040603,1.2,1200000.0
030701040701,1.2,1200000.0
030701040702,1.2,1200000.0
030701040703,1.2,1200000.0
030701040801,1.2,1200000.0
030701040802,1.2,1200000.0
030701040803,1.2,1200000.0
030701040804,1.2,1200000.0
030701040805,1.2,1200000.0
030701040806,1.2,1200000.0
030701040807,1.2,1200000.0
030701050101,1.2,1200000.0
030701050102,1.2,1200000.0
030701050103,1.2,1200000.0
030701050201,1.2,1200000.0
030701050202,1.2,1200000.0
030701050203,1.2,1200000.0
030701050204,1.2,1200000.0
030701050205,1.2,1200000.0
030701050206,1.2,1200000.0
030701050301,1.2,1200000.0
030701050302,1.2,1200000.0
030701050303,1.2,1200000.0
030701050304,1.2,1200000.0
030701050401,1.2,1200000.0
030701050402,1.2,1200000.0
030701050403,1.2,1200000.0
030701060101,1.2,1200000.0
030701060102,1.2,1200000.0
030701060103,1.2,1200000.0
030701060104,1.2,1200000.0
030701060105,1.2,1200000.0
030701060106,1.2,1200000.0
030701060201,1.2,1200000.0
030701060202,1.2,1200000.0
030701060203,1.2,1200000.0
030701060204,1.2,1200000.0
030701060301,1.2,1200000.0
030701060302,1.2,1200000.0
030701060303,1.2,1200000.0
030701060304,1.2,1200000.0
030701060305,1.2,1200000.0
030701060306,1.2,1200000.0
